scenario,fy,fx,drop_v
idle,8,90,0.00054706
idle,8,91,0.00055363
idle,8,92,0.00056019
idle,8,93,0.00056686
idle,8,94,0.00057353
idle,8,95,0.00058019
idle,9,0,0.00058269
idle,9,1,0.00057603
idle,9,2,0.00056936
idle,9,3,0.00056269
idle,9,4,0.00055727
idle,9,5,0.00055109
idle,9,6,0.00054497
idle,9,7,0.00053807
idle,9,8,0.00053206
idle,9,9,0.00052577
idle,9,10,0.00051965
idle,9,11,0.00051308
idle,9,12,0.00050651
idle,9,13,0.00049995
idle,9,14,0.00049306
idle,9,15,0.00048625
idle,9,16,0.00048023
idle,9,17,0.00047377
idle,9,18,0.00046707
idle,9,19,0.00046006
idle,9,20,0.00045392
idle,9,21,0.0004483
idle,9,22,0.00044214
idle,9,23,0.0004351
idle,9,24,0.00042856
idle,9,25,0.00042222
idle,9,26,0.00041576
idle,9,27,0.00040842
idle,9,28,0.00040044
idle,9,29,0.00039353
idle,9,30,0.0003872
idle,9,31,0.00038077
idle,9,32,0.00037402
idle,9,33,0.00036765
idle,9,34,0.00036076
idle,9,35,0.00035452
idle,9,36,0.00034948
idle,9,37,0.00034278
idle,9,38,0.00033598
idle,9,39,0.00032884
idle,9,40,0.00032244
idle,9,41,0.00031753
idle,9,42,0.00031305
idle,9,43,0.00030519
idle,9,44,0.00029829
idle,9,45,0.00029138
idle,9,46,0.00028288
idle,9,47,0.00027579
idle,9,48,0.00026994
idle,9,49,0.00027628
idle,9,50,0.00028163
idle,9,51,0.00028937
idle,9,52,0.00029646
idle,9,53,0.00030238
idle,9,54,0.00030966
idle,9,55,0.00031544
idle,9,56,0.00032201
idle,9,57,0.00032943
idle,9,58,0.00033672
idle,9,59,0.00034249
idle,9,60,0.00034888
idle,9,61,0.00035681
idle,9,62,0.00036362
idle,9,63,0.00037074
idle,9,64,0.00037704
idle,9,65,0.00038302
idle,9,66,0.00039005
idle,9,67,0.00039663
idle,9,68,0.0004037
idle,9,69,0.00041016
idle,9,70,0.00041605
idle,9,71,0.00042246
idle,9,72,0.0004286
idle,9,73,0.00043562
idle,9,74,0.00044256
idle,9,75,0.00044832
idle,9,76,0.00045494
idle,9,77,0.00046209
idle,9,78,0.0004693
idle,9,79,0.00047568
idle,9,80,0.00047939
idle,9,81,0.00048299
idle,9,82,0.00048985
idle,9,83,0.00049617
idle,9,84,0.000502
idle,9,85,0.00050792
idle,9,86,0.0005145
idle,9,87,0.00052076
idle,9,88,0.00052734
idle,9,89,0.00053382
idle,9,90,0.00054032
idle,9,91,0.00054701
idle,9,92,0.00055361
idle,9,93,0.00056026
idle,9,94,0.00056691
idle,9,95,0.00057359
idle,10,0,0.00057703
idle,10,1,0.00057037
idle,10,2,0.0005637
idle,10,3,0.00055729
idle,10,4,0.00055136
idle,10,5,0.00054575
idle,10,6,0.00053965
idle,10,7,0.00053315
idle,10,8,0.00052668
idle,10,9,0.00052005
idle,10,10,0.00051406
idle,10,11,0.00050768
idle,10,12,0.00050099
idle,10,13,0.00049455
idle,10,14,0.00048775
idle,10,15,0.00048222
idle,10,16,0.000476
idle,10,17,0.00046954
idle,10,18,0.0004626
idle,10,19,0.00045565
idle,10,20,0.00044927
idle,10,21,0.00044312
idle,10,22,0.00043658
idle,10,23,0.00042994
idle,10,24,0.00042273
idle,10,25,0.00041635
idle,10,26,0.00041009
idle,10,27,0.0004035
idle,10,28,0.00039714
idle,10,29,0.00039008
idle,10,30,0.00038435
idle,10,31,0.00037835
idle,10,32,0.000373
idle,10,33,0.00036632
idle,10,34,0.0003591
idle,10,35,0.00035173
idle,10,36,0.00034557
idle,10,37,0.00033943
idle,10,38,0.00033304
idle,10,39,0.00032614
idle,10,40,0.00031964
idle,10,41,0.00031334
idle,10,42,0.00030675
idle,10,43,0.0003
idle,10,44,0.00029285
idle,10,45,0.00028577
idle,10,46,0.00027991
idle,10,47,0.00027522
idle,10,48,0.00026902
idle,10,49,0.00027473
idle,10,50,0.00028078
idle,10,51,0.0002879
idle,10,52,0.00029571
idle,10,53,0.00030264
idle,10,54,0.00030896
idle,10,55,0.00031371
idle,10,56,0.00032009
idle,10,57,0.00032814
idle,10,58,0.00033546
idle,10,59,0.00034229
idle,10,60,0.0003479
idle,10,61,0.00035405
idle,10,62,0.00036109
idle,10,63,0.00036798
idle,10,64,0.00037474
idle,10,65,0.00038115
idle,10,66,0.00038801
idle,10,67,0.00039547
idle,10,68,0.00040298
idle,10,69,0.00040956
idle,10,70,0.0004158
idle,10,71,0.00042081
idle,10,72,0.00042748
idle,10,73,0.00043409
idle,10,74,0.00044031
idle,10,75,0.00044616
idle,10,76,0.00045061
idle,10,77,0.00045693
idle,10,78,0.0004632
idle,10,79,0.0004692
idle,10,80,0.00047515
idle,10,81,0.00048032
idle,10,82,0.00048489
idle,10,83,0.00049081
idle,10,84,0.00049647
idle,10,85,0.00050282
idle,10,86,0.00050844
idle,10,87,0.00051457
idle,10,88,0.00052106
idle,10,89,0.00052767
idle,10,90,0.00053406
idle,10,91,0.00054052
idle,10,92,0.00054708
idle,10,93,0.00055379
idle,10,94,0.00056042
idle,10,95,0.00056709
idle,11,0,0.00057115
idle,11,1,0.00056448
idle,11,2,0.00055781
idle,11,3,0.00055115
idle,11,4,0.00054556
idle,11,5,0.0005403
idle,11,6,0.00053413
idle,11,7,0.00052747
idle,11,8,0.00052038
idle,11,9,0.00051391
idle,11,10,0.00050782
idle,11,11,0.00050187
idle,11,12,0.00049536
idle,11,13,0.00048842
idle,11,14,0.00048139
