fit_scope,design,scenario,target,signoff_clean,k_sheet,k_bump,r2,mae_mv,rmse_mv,bias_mv,spearman,pearson,label_max_mv,n
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=5,tile_max,False,552.8439781471419,2764.2198907357097,-0.26503701530910484,0.08931329417315144,0.10959491535916274,-0.03353855333854399,0.5851915978721163,0.6239586796654681,0.5187368421052633,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=10,tile_mean,False,587.4360022705672,5874.360022705672,-0.11795262583534205,0.08534653578394247,0.10399398279128673,-0.029799101538961446,0.5816000080386229,0.6217909058157145,0.5025263157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=10,tile_max,False,551.6647545615176,5516.647545615177,-0.27082149152348256,0.08949817353292369,0.10984519504687053,-0.033768642211845494,0.5851907501523506,0.6239872103246511,0.5187368421052633,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=50,tile_mean,False,586.4240165765395,29321.20082882698,-0.12173676177996162,0.08547823116383173,0.10416983770269321,-0.029969347320891605,0.5816441519943861,0.6218153969087115,0.5025263157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=50,tile_max,False,550.7223549341462,27536.11774670731,-0.275486595681927,0.08964662397066943,0.11004662768626991,-0.03395398412966312,0.5852363072405011,0.6240103505810226,0.5187368421052633,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=200,tile_mean,False,586.234371119713,117246.8742239426,-0.1224494158772409,0.08550297303631799,0.10420292268170953,-0.030001385863713405,0.5816606039380702,0.6218200220285086,0.5025263157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=200,tile_max,False,550.5457517212453,110109.15034424906,-0.27636503915556565,0.08967451268894981,0.11008451640400715,-0.033988862313507846,0.5852518801665677,0.62401472228966,0.5187368421052633,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=1000,tile_mean,False,586.1838044227623,586183.8044227622,-0.12263962435627351,0.08550957348466688,0.1042117513378372,-0.03000993576041111,0.5816606039380702,0.621821257203135,0.5025263157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_01_p12,bump_ratio=1000,tile_max,False,550.4986626826717,550498.6626826717,-0.2765994906561433,0.08968195257805803,0.11009462647995046,-0.033998169935567174,0.5852518801665677,0.6240158898827824,0.5187368421052633,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=0.1,tile_mean,False,668.7348084378916,66.87348084378917,-0.05679841113186157,0.08698785824034647,0.1073753683368774,-0.01670669535286894,0.4653499244177456,0.5131272781248429,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=0.1,tile_max,False,609.9348248949817,60.99348248949818,-0.14312231032632172,0.10061162851550191,0.12441440815881154,-0.019707038778016422,0.4154545283004928,0.4644651209945206,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=0.5,tile_mean,False,504.10897683872327,252.05448841936163,-0.6531446788884152,0.10714456136791196,0.13429629226916484,-0.03827833690981354,0.46511391481918474,0.5136658741762786,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=0.5,tile_max,False,460.40604008063474,230.20302004031737,-0.7556097514374565,0.12440835661815418,0.15418364899071058,-0.04388050738827763,0.41406547165682756,0.4639919882265987,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=1,tile_mean,False,484.41860591947994,484.41860591947994,-0.7904961383214746,0.11123112378506111,0.13976398829316414,-0.042928813450131366,0.4650953279251647,0.5138261813631476,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=1,tile_max,False,442.5360134627303,442.5360134627303,-0.8948141926004693,0.12896170059447915,0.16017976124482705,-0.04906997436562966,0.4137844076209771,0.46396822989737785,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=2,tile_mean,False,474.5651735045373,949.1303470090746,-0.8689834550216176,0.1134662332275649,0.14279444710915135,-0.045554392083726906,0.4649777155856398,0.5139197209076297,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=2,tile_max,False,433.5956549043372,867.1913098086744,-0.9741634508445864,0.13147503266756147,0.16349929377383146,-0.05199735445290807,0.4135338612619416,0.4639643913204444,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=5,tile_mean,False,468.5869894279935,2342.9349471399673,-0.9202954799754841,0.11489836716142868,0.14474135055667747,-0.04725973882878275,0.46499410470502894,0.5139814570538079,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=5,tile_max,False,428.17219010574223,2140.8609505287113,-1.0259645896897456,0.13307928011505,0.1656304770298102,-0.053897756522631256,0.41350378314014263,0.46396690298445165,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=10,tile_mean,False,466.5688195613044,4665.688195613044,-0.9383043382501215,0.11539890888789238,0.14541847124948587,-0.04785628630523057,0.4649515306707535,0.5140031651562084,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=10,tile_max,False,426.34141223252647,4263.4141223252645,-1.044130843735616,0.13363473326245562,0.16637140074918605,-0.05456234740059876,0.4134492155246033,0.4639689634356544,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=50,tile_mean,False,464.9397983131139,23246.989915655693,-0.9531070864362243,0.1158073049614656,0.1459726924758495,-0.04834588466181929,0.4649931628016158,0.5140209813211307,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=50,tile_max,False,424.8636931412197,21243.184657060985,-1.0590572047343465,0.13409604528948815,0.16697772268195576,-0.05510771322096785,0.4134202676871308,0.46397118008335175,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=200,tile_mean,False,464.6326090011618,92926.52180023237,-0.9559257980633535,0.11588473793601074,0.1460779879261425,-0.048439037594913005,0.46499077664630245,0.5140243677668992,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=200,tile_max,False,424.58503952055617,84917.00790411123,-1.0618988515300107,0.13418375570383695,0.16709290357985043,-0.05521146858543674,0.4134201420999834,0.4639716583572092,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=1000,tile_mean,False,464.55058851887605,464550.58851887606,-0.9566798875562332,0.11590543557458659,0.1461061447357186,-0.04846395471205875,0.46499887701565573,0.5140252732951525,0.7116846578947369,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_02_p24,bump_ratio=1000,tile_max,False,424.5106383749313,424510.6383749313,-1.0626590437105623,0.13420720027795027,0.1671237031054752,-0.05523922125886754,0.4134230306043733,0.4639717894261917,0.8603412631578948,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=0.1,tile_mean,False,678.6042333988162,67.86042333988162,-0.03909220693431381,0.07703003992946007,0.0975199200723351,-0.016629818000877896,0.5631876650833025,0.5752630079458546,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=0.1,tile_max,False,619.9603410728997,61.99603410728997,-0.16091985720264979,0.08946597648353759,0.1125247726625849,-0.01976083262141296,0.5153875229695775,0.5267910194417198,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=0.5,tile_mean,False,513.3438689874957,256.67193449374787,-0.7291654803141563,0.09909626868286782,0.1258011384565595,-0.03806027536045725,0.566168475605369,0.5784999215653523,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=0.5,tile_max,False,469.66728368912806,234.83364184456403,-0.9008961999137342,0.11412812450937068,0.14398797552666484,-0.04377806391812413,0.517657731148864,0.529323243786135,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=1,tile_mean,False,493.5867318138681,493.5867318138681,-0.8881210292615345,0.10333237663650305,0.1314562404025106,-0.04266085955445948,0.5669960319961488,0.5790202018409425,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=1,tile_max,False,451.7150207051024,451.7150207051024,-1.068810058635996,0.11870247718324513,0.15021293569852492,-0.0489100580810056,0.5182733909354357,0.529702386091509,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=2,tile_mean,False,483.7009948873885,967.401989774777,-0.9789699376503633,0.10563351343474092,0.13458166324559234,-0.045255937552223416,0.5672285565666819,0.5792819996621889,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=2,tile_max,False,442.73487026664554,885.4697405332911,-1.164527502101854,0.12119097528025836,0.1536485897395622,-0.05180236550248632,0.5184274550168628,0.5298846908445833,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=5,tile_mean,False,477.7038605727233,2388.5193028636163,-1.0383853810484251,0.10710515326026813,0.13658702344107848,-0.04694078038157034,0.5674661674159657,0.5794352342505855,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=5,tile_max,False,437.28809305724405,2186.4404652862204,-1.2270387764037358,0.12277397873515082,0.15585147388962642,-0.05367929201674027,0.5185996036531917,0.5299861684413198,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=10,tile_mean,False,475.67946902032287,4756.794690203229,-1.0592455120493818,0.10761639106465624,0.13728413665613176,-0.0475300623114731,0.5675634974414386,0.5794847059689805,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=10,tile_max,False,435.4496707807773,4354.496707807773,-1.2489701877578736,0.12332545001138805,0.1566169901795362,-0.054335598380410986,0.5186645322287758,0.5300174752009361,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=50,tile_mean,False,474.04551353184206,23702.275676592104,-1.076395798669929,0.10803351909183331,0.13785463209774673,-0.04801367291215731,0.5676255688802645,0.5795233361021553,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=50,tile_max,False,433.9658939214806,21698.29469607403,-1.266995327975378,0.12377937437586416,0.15724336780292744,-0.05487415509822818,0.518724468713684,0.5300411601972709,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=200,tile_mean,False,473.7374038497538,94747.48076995075,-1.0796619790252286,0.10811258754794342,0.13796301248604603,-0.048105684658948676,0.5676452860596185,0.5795304629305402,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=200,tile_max,False,433.6861109140978,86737.22218281956,-1.270427522666659,0.12386575259093784,0.15736235475662502,-0.054976614912414914,0.5187477651368385,0.5300454389297011,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=1000,tile_mean,False,473.6551382087249,473655.1382087249,-1.0805358062421337,0.10813372124801765,0.13799199392038466,-0.048130296438124734,0.5676499327834151,0.5795323564724153,0.7421898289473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_03_p24,bump_ratio=1000,tile_max,False,433.6114089659674,433611.4089659674,-1.2713457328396016,0.12388883927331389,0.15739417191607852,-0.055004021072991335,0.5187505280549485,0.530046570370938,0.9454060000000002,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=0.1,tile_mean,False,718.6010368192036,71.86010368192036,0.14938187267005232,0.07416404112410929,0.08933336934214539,-0.014562636451636097,0.5684657900953594,0.6088015555190811,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=0.1,tile_max,False,668.8200136899825,66.88200136899825,0.0771445616258648,0.078036169984145,0.09446879824213929,-0.016922637440342968,0.5638410550250199,0.6058175037146312,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=0.5,tile_mean,False,585.1318221582987,292.5659110791494,-0.18026987181672416,0.0851643209391113,0.105229391286604,-0.0287004415026819,0.5700656767654753,0.6110996450803744,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=0.5,tile_max,False,545.1672360634789,272.58361803173943,-0.31677819841209165,0.09126676269555982,0.1128438425813861,-0.03243721577018914,0.5650275414625462,0.6077922177162598,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=1,tile_mean,False,569.1143279776052,569.1143279776052,-0.2468115427053399,0.08726520943072041,0.10815505055797557,-0.03133827795181046,0.5704110101541088,0.61151395475445,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=1,tile_max,False,530.3364033882184,530.3364033882184,-0.3952430729217211,0.09365843479350863,0.11615729508811734,-0.03532206337058179,0.5652788731358036,0.6081552876230677,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=2,tile_mean,False,561.1557170885948,1122.3114341771895,-0.2832684760468649,0.08836831154046756,0.1097248915959086,-0.03276428641958171,0.5704774457801065,0.6117383304417404,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=2,tile_max,False,522.9685492770061,1045.9370985540122,-0.43813898204003876,0.09495080736698805,0.1179293709327504,-0.03688065129889984,0.5653005683495727,0.6083527543627363,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=5,tile_mean,False,556.3903203067474,2781.951601533737,-0.3062923833066866,0.08907250272668205,0.1107048364968326,-0.03365852986434131,0.570598794406988,0.6118796015613349,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=5,tile_max,False,518.5572927019924,2592.7864635099622,-0.4651985483144392,0.09575108241478619,0.11903366143733583,-0.037857715982015455,0.5653851514261192,0.6084773923643476,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=10,tile_mean,False,554.8024172220961,5548.024172220961,-0.3141738585437168,0.08931268281571995,0.11103830139226091,-0.03396357554712744,0.5706212117212424,0.6119279504555528,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=10,tile_max,False,517.0874680966912,5170.874680966912,-0.4744563126606385,0.09602184186477158,0.11940912261944414,-0.03819095969410743,0.5654034871784218,0.6085201034476015,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=50,tile_mean,False,553.5319882531559,27676.599412657793,-0.32055722029374345,0.0895061210444757,0.11130764894139546,-0.03421024978636598,0.5706490292848689,0.6119671223188559,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=50,tile_max,False,515.9115374672717,25795.576873363585,-0.48195247934245433,0.09623988275558983,0.11971227703348719,-0.03846041652064975,0.5654367364278884,0.6085547277211051,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=200,tile_mean,False,553.2937567228602,110658.75134457204,-0.3217620103792973,0.08954252224864881,0.1113584122772132,-0.03425676835207052,0.5706410544980054,0.6119745177278566,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=200,tile_max,False,515.6910291045664,103138.20582091328,-0.48336711316734937,0.09628091116387814,0.1197694005391066,-0.03851122954436113,0.5654289814093632,0.6085612665659628,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=1000,tile_mean,False,553.2302264591063,553230.2264591063,-0.3220837145899169,0.08955223635348893,0.11137196323807763,-0.03426918772834858,0.5706410544980054,0.6119764925967124,0.5175119342105263,576
ratio_sweep,orfs_ssd_ctrl_cfg_run_04_p16,bump_ratio=1000,tile_max,False,515.6322253070746,515632.22530707455,-0.48374484013028085,0.09629185996020546,0.11978464870386568,-0.03852479533704031,0.5654289814093632,0.6085630128042001,0.5558103157894738,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=0.1,tile_mean,True,2434.9819433564603,243.49819433564605,-0.36395429264797285,0.2137344536341634,0.2521933146676869,-0.04364734878198375,-0.08390814314516537,-0.11214935823937641,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=0.1,tile_max,True,1858.8346170672744,185.88346170672745,-0.37265810341569705,0.2623086756584998,0.3112846036667424,-0.053934947269328105,-0.06416443042495218,-0.08443657684907545,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=0.5,tile_mean,True,2065.6571561421647,1032.8285780710823,-0.5185165661174143,0.22395712631773262,0.2660991139118456,-0.0635561116680532,-0.08874165854106422,-0.11797497793843187,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=0.5,tile_max,True,1573.2968070772993,786.6484035386496,-0.5382101037745826,0.27614179784100873,0.3295218987817919,-0.07920729238353798,-0.06903750701355116,-0.08970043380176414,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=1,tile_mean,True,2022.2202649870687,2022.2202649870687,-0.5448718964485049,0.22564925731322388,0.2683983846352075,-0.0669816609282003,-0.08929568755506256,-0.11891521530395646,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=1,tile_max,True,1539.6069339839953,1539.6069339839953,-0.5665782393265282,0.2784109282648577,0.33254658815018845,-0.08356737607293213,-0.06957043746226792,-0.09053560011082026,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=2,tile_mean,True,2000.7238666329722,4001.4477332659444,-0.558902169292383,0.22656135794021665,0.26961440497584244,-0.06880806328830891,-0.08952645448540869,-0.11941738442576011,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=2,tile_max,True,1522.9180617011282,3045.8361234022564,-0.581689508268191,0.2796149784982643,0.33414661698495446,-0.08589280534661634,-0.06976016873960945,-0.09097707571022381,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=5,tile_mean,True,1987.8700900112306,9939.350450056152,-0.56764125256008,0.22712636848373094,0.2703690674111079,-0.06994648104463033,-0.08968381555410186,-0.11973307914161496,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=5,tile_max,True,1512.9323630013528,7564.661815006764,-0.5911032909931813,0.28036178544832663,0.33513951638074735,-0.0873423680691534,-0.06987504988205405,-0.09125191336360004,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=10,tile_mean,True,1983.5875894068645,19835.875894068646,-0.5706150060805433,0.22731735053957575,0.2706253856317749,-0.07033397255249704,-0.08975153858386466,-0.11984143404639006,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=10,tile_max,True,1509.6041108086117,15096.041108086118,-0.5943065411919344,0.2806142823895603,0.33547670251890815,-0.08783575382640085,-0.06993366783585128,-0.09134558633939555,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=50,tile_mean,True,1980.16067686505,99008.0338432525,-0.5730179668071111,0.22747282864721452,0.2708323280169503,-0.07064711785648305,-0.08987348399304348,-0.11992946948059377,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=50,tile_max,True,1506.9402664927686,75347.01332463844,-0.5968948129158353,0.2808177072892121,0.3357489063626586,-0.08823446242400625,-0.07006892554605935,-0.0914213933688933,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=200,tile_mean,True,1979.517952054896,395903.59041097923,-0.5734710003508772,0.2275022108680651,0.27087132544068676,-0.07070615808663945,-0.08991197654496245,-0.11994612199739141,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=200,tile_max,True,1506.4406007808134,301288.12015616265,-0.5973827645651621,0.2808559982842881,0.33580019863256144,-0.08830963288795732,-0.07010289695795469,-0.09143569997161854,1.2746093684210527,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=1000,tile_mean,True,1979.3465465394077,1979346.5465394077,-0.5735919447236735,0.22751005350492434,0.2708817354619239,-0.07072191991576421,-0.08991197654496245,-0.11995057082060717,0.8627525789473685,576
ratio_sweep,orfs_ssd_ctrl_cfg_mid,bump_ratio=1000,tile_max,True,1506.3073439994994,1506307.3439994995,-0.597513029700051,0.28086621738382933,0.3358138904562669,-0.0883297008553321,-0.07010289695795469,-0.0914395202243545,1.2746093684210527,576
